date,equity,cash,open_alloc,n_open,strategy
2023-12-04,199550.99847536645,11102.066898322022,188448.93157704442,19,BASELINE_TECNICO_ALL
2023-12-06,200654.3713094365,12545.0372282241,188109.3340812124,19,BASELINE_TECNICO_ALL
2023-12-07,200838.60963885658,13370.144934095993,187468.46470476058,19,BASELINE_TECNICO_ALL
2023-12-14,199373.81044108182,41854.01180601831,157519.79863506352,16,BASELINE_TECNICO_ALL
2023-12-15,198795.0181842047,11786.80930287372,187008.208881331,19,BASELINE_TECNICO_ALL
2023-12-26,199033.00422552758,12714.989939575447,186318.01428595211,19,BASELINE_TECNICO_ALL
2023-12-27,199033.00422552755,2763.339728299068,196269.66449722848,20,BASELINE_TECNICO_ALL
2024-01-24,199016.72322771297,12606.600265423087,186410.12296228987,19,BASELINE_TECNICO_ALL
2024-01-31,195952.3624187395,9543.05350634037,186409.30891239914,19,BASELINE_TECNICO_ALL
2024-02-06,198258.86617896764,12388.90106869441,185869.96511027322,19,BASELINE_TECNICO_ALL
2024-02-07,197679.40366309235,11865.185765924834,185814.21789716752,19,BASELINE_TECNICO_ALL
2024-02-08,199608.90578024962,14297.605380056399,185311.30040019323,19,BASELINE_TECNICO_ALL
2024-02-13,200292.82306950094,15033.137924102914,185259.68514539802,19,BASELINE_TECNICO_ALL
2024-02-14,200776.9910706267,15534.725315561327,185242.2657550654,19,BASELINE_TECNICO_ALL
2024-02-26,202147.29570336535,16937.958364297727,185209.33733906763,19,BASELINE_TECNICO_ALL
2024-03-01,204594.6579794397,39493.2897637912,165101.36821564852,17,BASELINE_TECNICO_ALL
2024-03-04,206102.4235064601,20343.917137703233,185758.50636875685,19,BASELINE_TECNICO_ALL
2024-03-07,206553.38234458023,16228.937084769595,190324.44525981063,19,BASELINE_TECNICO_ALL
2024-03-13,205165.19877816187,24377.49987328935,180787.69890487252,18,BASELINE_TECNICO_ALL
2024-03-15,204732.41373056316,12971.248454214807,191761.16527634836,19,BASELINE_TECNICO_ALL
2024-03-18,203851.43874152095,11961.01756381273,191890.42117770822,19,BASELINE_TECNICO_ALL
2024-03-21,202885.89837706034,11032.638161248025,191853.2602158123,19,BASELINE_TECNICO_ALL
2024-03-25,201666.778544414,9927.483348656797,191739.2951957572,19,BASELINE_TECNICO_ALL
2024-04-01,202657.64620900812,10968.417588362454,191689.22862064568,19,BASELINE_TECNICO_ALL
2024-04-02,202657.64620900812,835.5352779120476,201822.11093109607,20,BASELINE_TECNICO_ALL
2024-04-03,203940.47770778582,22090.836251371802,181849.641456414,18,BASELINE_TECNICO_ALL
2024-04-04,205349.13526567369,23405.636459332025,181943.49880634167,18,BASELINE_TECNICO_ALL
2024-04-05,205349.1352656737,2870.7229327646546,202478.41233290907,20,BASELINE_TECNICO_ALL
2024-04-11,209376.3178418969,36803.977075150135,172572.34076674678,17,BASELINE_TECNICO_ALL
2024-04-15,208836.39167357687,36024.96791370719,172811.42375986968,17,BASELINE_TECNICO_ALL
2024-04-19,208836.39167357687,15141.3287463495,193695.06292722738,19,BASELINE_TECNICO_ALL
2024-04-22,208836.3916735769,4699.509162670656,204136.88251090623,20,BASELINE_TECNICO_ALL
2024-04-25,208346.14220280058,14651.079275573193,193695.06292722738,19,BASELINE_TECNICO_ALL
2024-04-30,207225.58920381562,13310.24305183752,193915.3461519781,19,BASELINE_TECNICO_ALL
2024-05-01,206327.2737633565,12194.943070040623,194132.3306933159,19,BASELINE_TECNICO_ALL
2024-05-02,206327.2737633565,1878.579381872798,204448.6943814837,20,BASELINE_TECNICO_ALL
2024-05-07,206188.95605336208,11932.833608954415,194256.12244440767,19,BASELINE_TECNICO_ALL
2024-05-13,205977.19786485794,11450.477171313541,194526.7206935444,19,BASELINE_TECNICO_ALL
2024-05-14,206422.51944258204,11509.88216474312,194912.63727783892,19,BASELINE_TECNICO_ALL
2024-05-17,207919.59896373271,12636.671875150321,195282.9270885824,19,BASELINE_TECNICO_ALL
2024-05-23,208150.58633055407,12708.299980313186,195442.28635024087,19,BASELINE_TECNICO_ALL
2024-05-29,208097.4752325461,12575.328683006559,195522.14654953955,19,BASELINE_TECNICO_ALL
2024-05-30,208097.4752325461,2170.4549213792543,205927.02031116685,20,BASELINE_TECNICO_ALL
2024-06-04,207571.33808794947,11911.774540066319,195659.56354788315,19,BASELINE_TECNICO_ALL
2024-06-07,210938.94668379467,14915.457384989082,196023.4892988056,19,BASELINE_TECNICO_ALL
2024-06-11,210928.27407974942,14799.657030432947,196128.61704931647,19,BASELINE_TECNICO_ALL
2024-06-12,210928.27407974942,4253.243326445476,206675.03075330393,20,BASELINE_TECNICO_ALL
2024-06-13,210132.8072421571,13778.902460982303,196353.90478117482,19,BASELINE_TECNICO_ALL
2024-06-25,210790.72808258538,14398.998831397552,196391.72925118782,19,BASELINE_TECNICO_ALL
2024-06-26,212697.6172092728,26403.61376945539,186294.0034398174,18,BASELINE_TECNICO_ALL
2024-06-27,213715.27772838136,37533.334187102184,176181.94354127918,17,BASELINE_TECNICO_ALL
2024-06-28,214260.79205380395,37660.54138938937,176600.25066441458,17,BASELINE_TECNICO_ALL
2024-07-01,214429.7678394039,26304.729362448033,188125.03847695587,18,BASELINE_TECNICO_ALL
2024-07-15,214319.12215940424,15060.554701176095,199258.56745822815,19,BASELINE_TECNICO_ALL
2024-07-19,215446.30507638646,15399.264858844883,200047.04021754157,19,BASELINE_TECNICO_ALL
2024-07-22,214342.1688525957,14069.760715424576,200272.40813717112,19,BASELINE_TECNICO_ALL
2024-07-24,213993.0600748579,23857.9141974776,190135.1458773803,18,BASELINE_TECNICO_ALL
2024-07-25,212972.09054495717,11984.052364078565,200988.03818087862,19,BASELINE_TECNICO_ALL
2024-07-30,212498.89197630758,11401.78567231035,201097.10630399722,19,BASELINE_TECNICO_ALL
2024-08-02,212676.92567241236,11271.238457767591,201405.68721464477,19,BASELINE_TECNICO_ALL
2024-08-05,213063.3564492643,22458.350945659273,190605.00550360503,18,BASELINE_TECNICO_ALL
2024-08-06,213063.35644926428,1152.0153007328408,211911.34114853144,20,BASELINE_TECNICO_ALL
2024-08-09,211797.31168379157,10520.85139572375,201276.4602880678,19,BASELINE_TECNICO_ALL
2024-08-23,212755.95824453628,11319.926020935505,201436.03222360078,19,BASELINE_TECNICO_ALL
2024-09-06,212990.23279129123,21840.207147521927,191150.0256437693,18,BASELINE_TECNICO_ALL
2024-09-12,215430.0862844879,13377.017309776089,202053.0689747118,19,BASELINE_TECNICO_ALL
2024-09-24,216300.19204266678,13880.492515357922,202419.69952730887,19,BASELINE_TECNICO_ALL
2024-09-25,215644.34338633818,13109.287260638883,202535.0561256993,19,BASELINE_TECNICO_ALL
2024-09-27,216390.33698403314,13451.63059341439,202938.70639061875,19,BASELINE_TECNICO_ALL
2024-10-03,215521.88356252408,12413.171962268216,203108.71160025586,19,BASELINE_TECNICO_ALL
2024-10-08,216251.78039243328,12873.61497615906,203378.16541627422,19,BASELINE_TECNICO_ALL
2024-10-21,218623.1615454516,25767.68263553937,192855.47890991226,18,BASELINE_TECNICO_ALL
2024-10-22,220237.45351720892,26945.737658131882,193291.71585907703,18,BASELINE_TECNICO_ALL
2024-10-23,220237.45351720892,4921.99230641099,215315.46121079792,20,BASELINE_TECNICO_ALL
2024-10-29,220806.4325040268,16206.9274011991,204599.5051028277,19,BASELINE_TECNICO_ALL
2024-10-31,220152.1155712333,15552.610468405592,204599.5051028277,19,BASELINE_TECNICO_ALL
2024-11-01,220898.83606057207,37656.41868124921,183242.41737932284,17,BASELINE_TECNICO_ALL
2024-11-11,222108.8982057389,16503.970671149582,205604.9275345893,19,BASELINE_TECNICO_ALL
2024-11-12,223720.3092147572,17727.04521251074,205993.26400224646,19,BASELINE_TECNICO_ALL
2024-11-15,223438.84073445652,27839.323875992613,195599.5168584639,18,BASELINE_TECNICO_ALL
2024-11-25,224613.49003270798,17303.935384419077,207309.5546482889,19,BASELINE_TECNICO_ALL
2024-11-27,225979.95626318592,18092.89493572483,207887.0613274611,19,BASELINE_TECNICO_ALL
2024-12-02,225979.95626318594,6793.897122565535,219186.0591406204,20,BASELINE_TECNICO_ALL
2024-12-03,227137.86267649513,18472.654931598485,208665.20774489664,19,BASELINE_TECNICO_ALL
2024-12-10,226518.70786692033,17727.281489834342,208791.426377086,19,BASELINE_TECNICO_ALL
2024-12-17,228178.30324474338,40482.11637662306,187696.18686812033,17,BASELINE_TECNICO_ALL
2024-12-18,224884.95281428596,70164.20422161178,154720.74859267418,14,BASELINE_TECNICO_ALL
2024-12-19,228301.48341857528,28832.408029009228,199469.07538956605,18,BASELINE_TECNICO_ALL
2024-12-20,224884.952814286,36431.461299468894,188453.4915148171,17,BASELINE_TECNICO_ALL
2024-12-30,223838.21278135787,46710.656659886765,177127.5561214711,16,BASELINE_TECNICO_ALL
2025-01-02,223952.08754743313,35485.651950854844,188466.4355965783,17,BASELINE_TECNICO_ALL
2025-01-06,223952.08754743316,1892.8388187398741,222059.2487286933,20,BASELINE_TECNICO_ALL
2025-01-10,225637.29715925825,25324.216109970894,200313.08104928734,18,BASELINE_TECNICO_ALL
2025-01-13,225637.29715925822,2760.4863940450705,222876.81076521316,20,BASELINE_TECNICO_ALL
2025-01-16,224231.1348124332,12551.928424591728,211679.2063878415,19,BASELINE_TECNICO_ALL
2025-01-22,224883.62545145204,12775.079492305778,212108.54595914626,19,BASELINE_TECNICO_ALL
2025-01-24,228774.16062281112,27248.556018855605,201525.60460395552,18,BASELINE_TECNICO_ALL
2025-01-27,226149.038798462,35026.48747054782,191122.55132791417,17,BASELINE_TECNICO_ALL
2025-01-30,229587.17154566664,15318.35857610933,214268.8129695573,19,BASELINE_TECNICO_ALL
2025-02-07,229160.33167962343,14821.075295019973,214339.25638460345,19,BASELINE_TECNICO_ALL
2025-02-14,228898.86661078804,14313.150382825075,214585.71622796296,19,BASELINE_TECNICO_ALL
2025-02-20,227752.28371053754,24123.459088888536,203628.824621649,18,BASELINE_TECNICO_ALL
2025-02-21,223778.48392668608,43067.725913460985,180710.7580132251,16,BASELINE_TECNICO_ALL
2025-02-24,223778.48392668605,20689.877520792375,203088.6064058937,18,BASELINE_TECNICO_ALL
2025-02-25,223286.20491635395,31441.779783032864,191844.42513332109,17,BASELINE_TECNICO_ALL
2025-02-27,223944.08729349155,45436.91241001666,178507.1748834749,16,BASELINE_TECNICO_ALL
2025-02-28,223944.08729349152,648.0949513183477,223295.99234217318,20,BASELINE_TECNICO_ALL
2025-03-03,224692.76371075134,12641.019009292486,212051.74470145887,19,BASELINE_TECNICO_ALL
2025-03-04,224576.86633717557,23806.9864936796,200769.87984349596,18,BASELINE_TECNICO_ALL
2025-03-05,224576.86633717557,1349.2998599620441,223227.56647721352,20,BASELINE_TECNICO_ALL
2025-03-06,224534.00895652303,23921.34635915571,200612.66259736734,18,BASELINE_TECNICO_ALL
2025-03-10,222790.48693898495,33635.84092559878,189154.64601338617,17,BASELINE_TECNICO_ALL
2025-03-11,222527.04303088918,11392.532007795839,211134.51102309334,19,BASELINE_TECNICO_ALL
2025-03-13,219828.1610462878,42807.28492543545,177020.87612085236,16,BASELINE_TECNICO_ALL
2025-03-19,219828.16104628783,0.0,219828.16104628783,20,BASELINE_TECNICO_ALL
2025-04-03,219755.51405552085,22360.52484628162,197394.98920923923,18,BASELINE_TECNICO_ALL
2025-04-04,215986.8834600202,62280.94151558445,153705.94194443576,14,BASELINE_TECNICO_ALL
2025-04-16,215986.8834600202,40682.25316958243,175304.63029043778,16,BASELINE_TECNICO_ALL
2025-04-17,217143.34282648022,53082.96017675674,164060.3826497235,15,BASELINE_TECNICO_ALL
2025-04-22,215668.02859973983,29835.48869904528,185832.53990069457,17,BASELINE_TECNICO_ALL
2025-04-24,215668.02859973983,8268.685839071295,207399.34276066854,19,BASELINE_TECNICO_ALL
2025-04-29,215668.02859973983,0.0,215668.02859973983,20,BASELINE_TECNICO_ALL
2025-05-06,214025.96005192224,20623.807950676128,193402.15210124612,18,BASELINE_TECNICO_ALL
2025-05-07,214025.96005192224,0.0,214025.96005192224,20,BASELINE_TECNICO_ALL
2025-05-08,213521.326547336,21856.88110590608,191664.44544142994,18,BASELINE_TECNICO_ALL
2025-05-12,211136.4450434556,52438.959059892106,158697.4859835635,15,BASELINE_TECNICO_ALL
2025-05-13,211888.05146430433,42202.7897779648,169685.26168633954,16,BASELINE_TECNICO_ALL
2025-05-14,210828.22829751822,52713.44440873121,158114.783888787,15,BASELINE_TECNICO_ALL
2025-05-15,210828.22829751822,42172.0329938553,168656.1953036629,16,BASELINE_TECNICO_ALL
2025-05-21,210300.32216914213,49912.812704550524,160387.50946459163,15,BASELINE_TECNICO_ALL
2025-05-22,210300.32216914216,28882.780487636308,181417.54168150586,17,BASELINE_TECNICO_ALL
2025-05-23,210300.32216914216,18367.7643791792,191932.55778996297,18,BASELINE_TECNICO_ALL
2025-05-29,210300.3221691422,0.0,210300.3221691422,20,BASELINE_TECNICO_ALL
2025-06-05,210045.85498197423,10260.548921289153,199785.30606068508,19,BASELINE_TECNICO_ALL
2025-06-10,210654.96973129595,9722.274040719203,200932.69569057674,19,BASELINE_TECNICO_ALL
2025-06-11,211347.402437942,23118.480388179374,188228.92204976262,18,BASELINE_TECNICO_ALL
2025-06-17,210918.3220369528,12411.826884719972,198506.49515223282,19,BASELINE_TECNICO_ALL
2025-06-18,210086.35838489892,11575.358545694398,198510.9998392045,19,BASELINE_TECNICO_ALL
2025-06-24,210895.89914579332,13077.785752018415,197818.1133937749,19,BASELINE_TECNICO_ALL
2025-06-25,210553.93532967803,13182.435030927829,197371.5002987502,19,BASELINE_TECNICO_ALL
2025-07-08,209055.15725900224,22257.57740323062,186797.57985577162,18,BASELINE_TECNICO_ALL
2025-07-09,209544.62172364627,12698.693283298433,196845.92844034784,19,BASELINE_TECNICO_ALL
2025-07-15,208946.49459488608,9476.083339078017,199470.41125580805,19,BASELINE_TECNICO_ALL
2025-07-22,209258.26801581404,11095.174850914953,198163.0931648991,19,BASELINE_TECNICO_ALL
2025-07-24,209215.831083406,10512.334465796248,198703.49661760975,19,BASELINE_TECNICO_ALL
2025-08-06,208735.649681412,20549.291018879703,188186.3586625323,18,BASELINE_TECNICO_ALL
2025-08-12,209732.87447413756,22363.93908762369,187368.93538651385,18,BASELINE_TECNICO_ALL
2025-08-13,211253.6589431207,13768.60325051711,197485.0556926036,19,BASELINE_TECNICO_ALL
2025-08-14,210331.93263527605,23304.321980363595,187027.61065491245,18,BASELINE_TECNICO_ALL
2025-08-15,210026.0096128381,22998.39895792566,187027.61065491245,18,BASELINE_TECNICO_ALL
2025-08-19,211613.14445889406,14366.334272684828,197246.81018620924,19,BASELINE_TECNICO_ALL
2025-08-20,211476.68716065295,24663.560241689785,186813.12691896316,18,BASELINE_TECNICO_ALL
2025-08-25,211176.56908066792,13476.322366928625,197700.2467137393,19,BASELINE_TECNICO_ALL
2025-08-26,211176.56908066792,2917.49391289523,208259.07516777268,20,BASELINE_TECNICO_ALL
2025-08-29,212328.9979060837,14771.220740907169,197557.77716517655,19,BASELINE_TECNICO_ALL
2025-09-02,211588.84589362866,14031.068728452126,197557.77716517655,19,BASELINE_TECNICO_ALL
2025-09-11,211359.63175449945,13659.194778712039,197700.43697578742,19,BASELINE_TECNICO_ALL
2025-09-17,212570.91444729958,14817.511992244328,197753.40245505524,19,BASELINE_TECNICO_ALL
2025-09-18,214474.983341735,16608.051272771867,197866.93206896313,19,BASELINE_TECNICO_ALL
2025-09-25,212371.91746994795,24934.512886612145,187437.4045833358,18,BASELINE_TECNICO_ALL
2025-09-26,212371.91746994795,3697.32113961735,208674.5963303306,20,BASELINE_TECNICO_ALL
2025-10-03,216132.479275009,17180.15698539764,198952.3222896114,19,BASELINE_TECNICO_ALL
2025-10-07,217042.13565272465,17735.94726231292,199306.18839041173,19,BASELINE_TECNICO_ALL
2025-10-10,218213.48404808945,39898.6885020085,178314.79554608095,17,BASELINE_TECNICO_ALL
2025-10-13,221785.28809236363,43064.13626312314,178721.1518292405,17,BASELINE_TECNICO_ALL
2025-10-16,220310.9079313588,19411.227292881933,200899.68063847686,19,BASELINE_TECNICO_ALL
2025-10-22,220254.20299154433,18840.27743714146,201413.92555440287,19,BASELINE_TECNICO_ALL
2025-10-24,219498.70817563226,28437.524889436027,191061.18328619623,18,BASELINE_TECNICO_ALL
2025-10-29,219023.713772938,16580.641256903575,202443.07251603444,19,BASELINE_TECNICO_ALL
2025-10-30,219623.17078097214,38358.09101424733,181265.0797667248,17,BASELINE_TECNICO_ALL
2025-11-04,219356.46130234288,15649.206399114191,203707.2549032287,19,BASELINE_TECNICO_ALL
2025-11-05,220957.55718840327,15758.562559135398,205198.99462926787,19,BASELINE_TECNICO_ALL
2025-11-06,221018.16609516562,15389.889479974972,205628.27661519064,19,BASELINE_TECNICO_ALL
2025-11-10,220666.84678355118,14898.336066006725,205768.51071754447,19,BASELINE_TECNICO_ALL
2025-11-14,222368.49511213094,16027.433609579208,206341.06150255175,19,BASELINE_TECNICO_ALL
2025-11-19,222548.9626298059,16105.021768215543,206443.94086159035,19,BASELINE_TECNICO_ALL
2025-11-28,232603.09952205926,25144.219063787714,207458.88045827154,19,BASELINE_TECNICO_ALL
2025-12-01,232603.09952205926,13514.06408768475,219089.0354343745,20,BASELINE_TECNICO_ALL
2025-12-02,231960.4610323982,23852.584137072296,208107.8768953259,19,BASELINE_TECNICO_ALL
2025-12-04,233907.95605008974,24688.699826850825,209219.25622323892,19,BASELINE_TECNICO_ALL
2025-12-05,234053.33415657908,23757.276004333115,210296.05815224597,19,BASELINE_TECNICO_ALL
2025-12-11,239255.87381240848,27837.806175278274,211418.0676371302,19,BASELINE_TECNICO_ALL
2025-12-15,239377.98656264378,26849.232017529353,212528.75454511444,19,BASELINE_TECNICO_ALL
2025-12-31,255653.87595768177,255653.87595768177,0.0,0,BASELINE_TECNICO_ALL
2023-01-04,200000.0,200000.0,0.0,0,LogisticRegression_THRESHOLD_0_50
2023-01-06,200000.0,20000.0,180000.0,18,LogisticRegression_THRESHOLD_0_50
2023-01-09,200000.0,10000.0,190000.0,19,LogisticRegression_THRESHOLD_0_50
2023-01-10,200000.0,0.0,200000.0,20,LogisticRegression_THRESHOLD_0_50
2023-02-02,199183.34317783188,9183.343177831877,190000.0,19,LogisticRegression_THRESHOLD_0_50
2023-02-09,198812.8492684443,9629.506090612425,189183.34317783188,19,LogisticRegression_THRESHOLD_0_50
2023-02-10,198812.8492684443,0.0,198812.8492684443,20,LogisticRegression_THRESHOLD_0_50
2023-02-13,198533.09645471993,9720.247186275636,188812.8492684443,19,LogisticRegression_THRESHOLD_0_50
2023-02-14,197876.959638937,29343.86318421706,168533.09645471993,17,LogisticRegression_THRESHOLD_0_50
2023-02-15,198370.41295203482,19837.3164973149,178533.09645471993,18,LogisticRegression_THRESHOLD_0_50
2023-02-21,196928.63572302635,38607.84330441268,158320.79241861368,16,LogisticRegression_THRESHOLD_0_50
2023-02-22,196928.63572302635,18914.97973211004,178013.6559909163,18,LogisticRegression_THRESHOLD_0_50
2023-02-23,196928.63572302635,9068.547945958724,187860.08777706762,19,LogisticRegression_THRESHOLD_0_50
