date,strategy,equity,drawdown
2023-01-28,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-01-29,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-01-30,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-01-31,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-01,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-02,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-03,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-04,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-05,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-06,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-07,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-08,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-09,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-10,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-11,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-12,BASELINE_TECNICO_ALL,199581.7835630609,-0.0020910821846955585
2023-02-13,BASELINE_TECNICO_ALL,199302.03074933653,-0.0034898462533173857
2023-02-14,BASELINE_TECNICO_ALL,199165.06381213508,-0.004174680939324604
2023-02-15,BASELINE_TECNICO_ALL,199369.4666056268,-0.0031526669718660028
2023-02-16,BASELINE_TECNICO_ALL,199146.60141976734,-0.00426699290116328
2023-02-17,BASELINE_TECNICO_ALL,199146.60141976734,-0.00426699290116328
2023-02-18,BASELINE_TECNICO_ALL,199146.60141976734,-0.00426699290116328
2023-02-19,BASELINE_TECNICO_ALL,199146.60141976734,-0.00426699290116328
2023-02-20,BASELINE_TECNICO_ALL,199146.60141976734,-0.00426699290116328
2023-02-21,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-22,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-23,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-24,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-25,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-26,BASELINE_TECNICO_ALL,198180.80408785795,-0.009095979560710288
2023-02-27,BASELINE_TECNICO_ALL,197787.1096340335,-0.011064451829832511
2023-02-28,BASELINE_TECNICO_ALL,197787.1096340335,-0.011064451829832511
2023-03-01,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-02,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-03,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-04,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-05,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-06,BASELINE_TECNICO_ALL,197010.52107896682,-0.01494739460516592
2023-03-07,BASELINE_TECNICO_ALL,196649.47292989105,-0.01675263535054472
2023-03-08,BASELINE_TECNICO_ALL,196411.59708684674,-0.017942014565766273
2023-03-09,BASELINE_TECNICO_ALL,194685.62877009262,-0.026571856149536943
2023-03-10,BASELINE_TECNICO_ALL,194169.21463235957,-0.02915392683820217
2023-03-11,BASELINE_TECNICO_ALL,194169.21463235957,-0.02915392683820217
2023-03-12,BASELINE_TECNICO_ALL,194169.21463235957,-0.02915392683820217
2023-03-13,BASELINE_TECNICO_ALL,191795.29277211294,-0.041023536139435324
2023-03-14,BASELINE_TECNICO_ALL,191795.29277211294,-0.041023536139435324
2023-03-15,BASELINE_TECNICO_ALL,189863.95454802585,-0.05068022725987076
2023-03-16,BASELINE_TECNICO_ALL,189863.95454802585,-0.05068022725987076
2023-03-17,BASELINE_TECNICO_ALL,197033.23874393306,-0.014833806280334705
2023-03-18,BASELINE_TECNICO_ALL,197033.23874393306,-0.014833806280334705
2023-03-19,BASELINE_TECNICO_ALL,197033.23874393306,-0.014833806280334705
2023-03-20,BASELINE_TECNICO_ALL,189863.9545480259,-0.050680227259870425
2023-03-21,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-22,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-23,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-24,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-25,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-26,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-27,BASELINE_TECNICO_ALL,189863.95454802594,-0.050680227259870314
2023-03-28,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-03-29,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-03-30,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-03-31,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-01,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-02,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-03,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-04,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-05,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-06,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-07,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-08,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-09,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-10,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-11,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-12,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-13,BASELINE_TECNICO_ALL,189658.3027566192,-0.05170848621690394
2023-04-14,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-15,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-16,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-17,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-18,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-19,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-20,BASELINE_TECNICO_ALL,188318.21449477458,-0.05840892752612703
2023-04-21,BASELINE_TECNICO_ALL,188336.6374312772,-0.05831681284361401
2023-04-22,BASELINE_TECNICO_ALL,188336.6374312772,-0.05831681284361401
2023-04-23,BASELINE_TECNICO_ALL,188336.6374312772,-0.05831681284361401
2023-04-24,BASELINE_TECNICO_ALL,187572.24873610825,-0.062138756319458754
2023-04-25,BASELINE_TECNICO_ALL,187382.99131748674,-0.06308504341256627
2023-04-26,BASELINE_TECNICO_ALL,187382.99131748674,-0.06308504341256627
2023-04-27,BASELINE_TECNICO_ALL,188386.74746533533,-0.05806626267332338
2023-04-28,BASELINE_TECNICO_ALL,188386.74746533533,-0.05806626267332338
2023-04-29,BASELINE_TECNICO_ALL,188386.74746533533,-0.05806626267332338
2023-04-30,BASELINE_TECNICO_ALL,188386.74746533533,-0.05806626267332338
2023-05-01,BASELINE_TECNICO_ALL,191829.94332064944,-0.040850283396752785
2023-05-02,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-03,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-04,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-05,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-06,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-07,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-08,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-09,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-10,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-11,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-12,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-13,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-14,BASELINE_TECNICO_ALL,191136.68854195686,-0.044316557290215663
2023-05-15,BASELINE_TECNICO_ALL,191213.72655470725,-0.043931367226463736
2023-05-16,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-17,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-18,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-19,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-20,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-21,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-22,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-23,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-24,BASELINE_TECNICO_ALL,190931.0551214124,-0.04534472439293791
2023-05-25,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-26,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-27,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-28,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-29,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-30,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-05-31,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-01,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-02,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-03,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-04,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-05,BASELINE_TECNICO_ALL,190232.7524739343,-0.048836237630328516
2023-06-06,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-07,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-08,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-09,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-10,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-11,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-12,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-13,BASELINE_TECNICO_ALL,190213.08895268023,-0.04893455523659884
2023-06-14,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-15,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-16,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-17,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-18,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-19,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-20,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-21,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-22,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-23,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-24,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-25,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-26,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-27,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-28,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-29,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-06-30,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-07-01,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-07-02,BASELINE_TECNICO_ALL,190407.9608675808,-0.04796019566209597
2023-07-03,BASELINE_TECNICO_ALL,193240.7141721609,-0.03379642913919556
2023-07-04,BASELINE_TECNICO_ALL,193240.7141721609,-0.03379642913919556
2023-07-05,BASELINE_TECNICO_ALL,193240.7141721609,-0.03379642913919556
2023-07-06,BASELINE_TECNICO_ALL,193240.7141721609,-0.03379642913919556
2023-07-07,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-08,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-09,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-10,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-11,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-12,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-13,BASELINE_TECNICO_ALL,193578.59563925842,-0.03210702180370795
2023-07-14,BASELINE_TECNICO_ALL,195412.79054637448,-0.02293604726812759
2023-07-15,BASELINE_TECNICO_ALL,195412.79054637448,-0.02293604726812759
2023-07-16,BASELINE_TECNICO_ALL,195412.79054637448,-0.02293604726812759
2023-07-17,BASELINE_TECNICO_ALL,202697.4765058546,0.0
2023-07-18,BASELINE_TECNICO_ALL,202697.4765058546,0.0
2023-07-19,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-20,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-21,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-22,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-23,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-24,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-25,BASELINE_TECNICO_ALL,203901.77749083866,0.0
2023-07-26,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-07-27,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-07-28,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-07-29,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-07-30,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-07-31,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-08-01,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-08-02,BASELINE_TECNICO_ALL,205505.5629573286,0.0
2023-08-03,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-04,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-05,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-06,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-07,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-08,BASELINE_TECNICO_ALL,205344.03422472792,-0.0007860066183912329
2023-08-09,BASELINE_TECNICO_ALL,208722.15410935218,0.0
2023-08-10,BASELINE_TECNICO_ALL,208067.29619228642,-0.0031374624311450994
2023-08-11,BASELINE_TECNICO_ALL,208067.29619228642,-0.0031374624311450994
2023-08-12,BASELINE_TECNICO_ALL,208067.29619228642,-0.0031374624311450994
2023-08-13,BASELINE_TECNICO_ALL,208067.29619228642,-0.0031374624311450994
2023-08-14,BASELINE_TECNICO_ALL,206342.94839200686,-0.011398913198734206
2023-08-15,BASELINE_TECNICO_ALL,206342.94839200686,-0.011398913198734206
2023-08-16,BASELINE_TECNICO_ALL,207611.8444744434,-0.005319558144877501
2023-08-17,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-18,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-19,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-20,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-21,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-22,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-23,BASELINE_TECNICO_ALL,207597.66321515295,-0.0053875013843048825
2023-08-24,BASELINE_TECNICO_ALL,208311.50632867182,-0.001967437440614117
2023-08-25,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-26,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-27,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-28,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-29,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-30,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-08-31,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-09-01,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-09-02,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-09-03,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-09-04,BASELINE_TECNICO_ALL,210919.5588334702,0.0
2023-09-05,BASELINE_TECNICO_ALL,210297.67751740024,-0.002948428867902919
2023-09-06,BASELINE_TECNICO_ALL,209794.12392534452,-0.005335848957536693
2023-09-07,BASELINE_TECNICO_ALL,209794.12392534452,-0.005335848957536693
2023-09-08,BASELINE_TECNICO_ALL,214355.83481220942,0.0
2023-09-09,BASELINE_TECNICO_ALL,214355.83481220942,0.0
2023-09-10,BASELINE_TECNICO_ALL,214355.83481220942,0.0
2023-09-11,BASELINE_TECNICO_ALL,216075.6330764897,0.0
2023-09-12,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-13,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-14,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-15,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-16,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-17,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-18,BASELINE_TECNICO_ALL,214386.94811096948,-0.00781524941742251
2023-09-19,BASELINE_TECNICO_ALL,213471.7588384731,-0.012050753714995976
2023-09-20,BASELINE_TECNICO_ALL,213403.68343218614,-0.012365807315986022
2023-09-21,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-22,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-23,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-24,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-25,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-26,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-27,BASELINE_TECNICO_ALL,212680.89892345725,-0.01571086061254634
2023-09-28,BASELINE_TECNICO_ALL,212413.01175126288,-0.016950644887988253
2023-09-29,BASELINE_TECNICO_ALL,213187.90609550447,-0.01336442679755101
2023-09-30,BASELINE_TECNICO_ALL,213187.90609550447,-0.01336442679755101
2023-10-01,BASELINE_TECNICO_ALL,213187.90609550447,-0.01336442679755101
2023-10-02,BASELINE_TECNICO_ALL,212598.91009178202,-0.016090305673092442
2023-10-03,BASELINE_TECNICO_ALL,212598.91009178202,-0.016090305673092442
2023-10-04,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-05,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-06,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-07,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-08,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-09,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-10,BASELINE_TECNICO_ALL,210285.62872869358,-0.026796192913369765
2023-10-11,BASELINE_TECNICO_ALL,210285.6287286936,-0.026796192913369654
2023-10-12,BASELINE_TECNICO_ALL,207727.03683897803,-0.038637379507555636
2023-10-13,BASELINE_TECNICO_ALL,207737.75360257848,-0.03858778222790005
2023-10-14,BASELINE_TECNICO_ALL,207737.75360257848,-0.03858778222790005
2023-10-15,BASELINE_TECNICO_ALL,207737.75360257848,-0.03858778222790005
2023-10-16,BASELINE_TECNICO_ALL,207737.75360257845,-0.03858778222790016
2023-10-17,BASELINE_TECNICO_ALL,207737.75360257845,-0.03858778222790016
2023-10-18,BASELINE_TECNICO_ALL,207737.75360257845,-0.03858778222790016
2023-10-19,BASELINE_TECNICO_ALL,205835.61389224115,-0.04739090215056152
2023-10-20,BASELINE_TECNICO_ALL,205412.01716439828,-0.04935131166926421
2023-10-21,BASELINE_TECNICO_ALL,205412.01716439828,-0.04935131166926421
2023-10-22,BASELINE_TECNICO_ALL,205412.01716439828,-0.04935131166926421
2023-10-23,BASELINE_TECNICO_ALL,205412.01716439825,-0.04935131166926432
2023-10-24,BASELINE_TECNICO_ALL,201435.55939058214,-0.06775439450280374
2023-10-25,BASELINE_TECNICO_ALL,202156.34808686742,-0.06441857784442973
2023-10-26,BASELINE_TECNICO_ALL,204675.63265083916,-0.052759305912180254
2023-10-27,BASELINE_TECNICO_ALL,204186.26207636387,-0.05502411739280688
2023-10-28,BASELINE_TECNICO_ALL,204186.26207636387,-0.05502411739280688
2023-10-29,BASELINE_TECNICO_ALL,204186.26207636387,-0.05502411739280688
2023-10-30,BASELINE_TECNICO_ALL,201435.55939058214,-0.06775439450280374
2023-10-31,BASELINE_TECNICO_ALL,201435.55939058214,-0.06775439450280374
2023-11-01,BASELINE_TECNICO_ALL,201435.55939058214,-0.06775439450280374
2023-11-02,BASELINE_TECNICO_ALL,201435.55939058214,-0.06775439450280374
2023-11-03,BASELINE_TECNICO_ALL,201435.5593905821,-0.06775439450280407
2023-11-04,BASELINE_TECNICO_ALL,201435.5593905821,-0.06775439450280407
2023-11-05,BASELINE_TECNICO_ALL,201435.5593905821,-0.06775439450280407
2023-11-06,BASELINE_TECNICO_ALL,200641.21087615343,-0.07143064667024512
2023-11-07,BASELINE_TECNICO_ALL,200641.2108761534,-0.07143064667024523
2023-11-08,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-09,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-10,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-11,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-12,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-13,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-14,BASELINE_TECNICO_ALL,200641.21087615337,-0.07143064667024535
2023-11-15,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-16,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-17,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-18,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-19,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-20,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-21,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-22,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-23,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-24,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-25,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-26,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-27,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-28,BASELINE_TECNICO_ALL,199507.03628815475,-0.07667961700461501
2023-11-29,BASELINE_TECNICO_ALL,198852.29638665874,-0.07970975923848844
2023-11-30,BASELINE_TECNICO_ALL,198852.29638665874,-0.07970975923848844
2023-12-01,BASELINE_TECNICO_ALL,198852.29638665874,-0.07970975923848844
2023-12-02,BASELINE_TECNICO_ALL,198852.29638665874,-0.07970975923848844
2023-12-03,BASELINE_TECNICO_ALL,198852.29638665874,-0.07970975923848844
2023-12-04,BASELINE_TECNICO_ALL,199550.99847536645,-0.07647615960136334
2023-12-05,BASELINE_TECNICO_ALL,199550.99847536645,-0.07647615960136334
2023-12-06,BASELINE_TECNICO_ALL,200654.3713094365,-0.07136974006501762
2023-12-07,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
2023-12-08,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
2023-12-09,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
2023-12-10,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
2023-12-11,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
2023-12-12,BASELINE_TECNICO_ALL,200838.60963885658,-0.07051708339662388
